title,description,author,date,link
"Japan sidestepped COVID-19's worst, so what now?","The number of reported cases accounts for roughly 0.01 percent of the nation's population, but the chance of a second wave remains ever present.",Ryusei Takahashi,2020-05-25T19:30:14+09:00,https://www.japantimes.co.jp/news/2020/05/25/national/japan-post-covid-19-emergency/
"Toyota outsold GM, VW in '13, sees 3% growth this year",Toyota Motor Corp. outsold General Motors Co. and Volkswagen AG in 2013 to lead the global auto industry for the second straight year and forecast 3.4 perc,No Author,2014-01-23T20:20:28+09:00,https://www.japantimes.co.jp/news/2014/01/23/business/corporate-business/toyota-outsold-gm-vw-in-13-sees-3-growth-this-year/
"Education ministry failing to address teacher shortfall at overseas Japanese schools, report finds","Despite a recent surge in the number of Japanese school-age children living abroad, the ministry has failed to dispatch enough teachers.",Reiji Yoshida,2015-08-21T16:45:34+09:00,https://www.japantimes.co.jp/news/2015/08/21/national/education-ministry-failing-address-teacher-shortfall-overseas-japanese-schools-report-finds/
Nigerian police rescue 67 from 'inhuman' conditions at Islamic 'school',"Police in northern Nigeria rescued nearly 70 men and boys from a second purported Islamic school where they were shackled and subjected to ""inhuman and deg",No Author,2019-10-15T07:06:44+09:00,https://www.japantimes.co.jp/news/2019/10/15/world/social-issues-world/nigerian-police-rescue-67-inhuman-conditions-islamic-school/
Coal-loving Australia is world's third-biggest emissions exporter,"Australia's booming coal industry has made it the world's third-biggest exporter of potential carbon dioxide emissions locked in fossil fuels, placing it o",No Author,2019-08-19T14:44:11+09:00,https://www.japantimes.co.jp/news/2019/08/19/asia-pacific/coal-loving-australia-worlds-third-biggest-emissions-exporter/
"David Rockefeller Jr., scion of powerful U.S. family, calls for action from Japan to improve health of oceans","Japan is moving in a positive direction on its fisheries policy and ensuring the marine ecosystem remains sustainable, said David Rockefeller Jr., an envir",Kazuaki Nagata,2018-10-24T18:04:22+09:00,https://www.japantimes.co.jp/news/2018/10/24/national/david-rockefeller-jr-scion-powerful-u-s-family-calls-action-japan-improve-health-oceans/
You are where you eat: McDonald's Japan sets prices by region,McDonald's has found that it won't lose customers if it raises prices.,Philip Brasor,2013-09-19T20:32:52+09:00,https://www.japantimes.co.jp/news/2013/09/19/business/you-are-where-you-eat-mcdonalds-japan-sets-prices-by-region/
'Sodanē': Japan uses top buzzword of 2018 to end year on a high note,"After months of scandals in sports, politics — and society as a whole — the top buzzword of 2018, announced Monday, struck a strikingly positive tone as th",Magdalena Osumi,2018-12-03T19:24:24+09:00,https://www.japantimes.co.jp/news/2018/12/03/national/sodane-japan-uses-top-buzzword-2018-end-year-high-note/
"China steps up policing of multinationals over sovereignty, territorial claims",China is stepping up its policing of international companies such as Inditex SA-owned Zara and Delta Air Lines Inc. and demanding they respect the governme,No Author,2018-01-13T13:28:37+09:00,https://www.japantimes.co.jp/news/2018/01/13/asia-pacific/politics-diplomacy-asia-pacific/china-steps-policing-multinationals-sovereignty-territorial-claims/
Tokyo cuts deal over bank tax,"The Tokyo Metropolitan Government cut a deal Wednesday with major banks to reduce a local tax rate on their gross operating profits, lawyers for the banks",No Author,2003-09-18T09:00:22+09:00,https://www.japantimes.co.jp/news/2003/09/18/business/tokyo-cuts-deal-over-bank-tax/
Filipino 'comfort women' call for Emperor's help in seeking redress,Eight Filipino “comfort women” hold a rally at the Japanese Embassy in Manila seeking Emperor Akihito’s help in obtaining redress for their sexual enslavement during the war.,No Author,2016-01-29T19:16:00+09:00,https://www.japantimes.co.jp/news/2016/01/29/national/filipino-comfort-women-call-emperors-help-seeking-redress/
‘Hydrogen wars’ pit Europe against China for $700 billion business,"Governments, energy giants, automobile companies and lobbying groups say hydrogen use is pivotal for cutting greenhouse gas emissions.",William Mathis,2020-11-01T16:20:44+09:00,https://www.japantimes.co.jp/news/2020/11/01/business/hydrogen-wars-europe-china/
Did the government lay an egg?,"The recent outbreak of avian flu in Yamaguchi Prefecture has not only shocked restaurants and the fast-food industry, but has highlighted the government's",No Author,2004-01-21T09:04:21+09:00,https://www.japantimes.co.jp/news/2004/01/21/national/did-the-government-lay-an-egg/
"Japan, U.S. and South Korea say path to talks with North Korea still open",The top envoys of the three nations urged North Korea to stop violating international law and return to talks over its missile and nuclear weapons programs.,No Author,2022-05-28T13:33:51+09:00,https://www.japantimes.co.jp/news/2022/05/28/national/north-korea-missile-talks/
Rocket failure an embarrassment for North,North Korea on Friday defied warnings from the international community and launched a rocket — which then exploded about a minute after takeoff — scatterin,Masami Ito,2012-04-14T09:02:24+09:00,https://www.japantimes.co.jp/news/2012/04/14/national/rocket-failure-an-embarrassment-for-north/
Scandal-hit Kato to run again for Lower House,"Former Liberal Democratic Party Secretary General Koichi Kato, who resigned from the Diet in April 2002 over financial scandals, said Saturday he will run",No Author,2003-01-12T09:01:30+09:00,https://www.japantimes.co.jp/news/2003/01/12/national/scandal-hit-kato-to-run-again-for-lower-house/
China warns U.S. it will retaliate on moves over Hong Kong,"China said on Monday U.S. attempts to harm Chinese interests will be met with firm countermeasures, criticizing a U.S. decision to begin ending special tre",,2020-06-01T18:20:35+09:00,https://www.japantimes.co.jp/news/2020/06/01/asia-pacific/politics-diplomacy-asia-pacific/china-warns-us-retaliate-hong-kong/
Sticker price of Toyota's electric RAV4 to be twice as much as gas version,"Toyota Motor Corp., the biggest maker of hybrid autos, said its electric RAV4 sport utility vehicle with batteries and motor from Tesla Motors Inc. will co",No Author,2012-05-09T09:00:00+09:00,https://www.japantimes.co.jp/news/2012/05/09/business/sticker-price-of-toyotas-electric-rav4-to-be-twice-as-much-as-gas-version/
Coming together for the survivors,"One recent afternoon in a small community room in an apartment building in Chuo Ward, Tokyo, people streamed in carrying big boxes and bags full of food, b",Masami Ito,2011-04-01T09:02:23+09:00,https://www.japantimes.co.jp/news/2011/04/01/national/coming-together-for-the-survivors/
Farmers stung by bee shortage,"It's high season for planting crops, but some farmers are facing an unexpected difficulty this year as they busily go about their work. Honeybees, those in",Setsuko Kamiya,2009-04-25T09:00:16+09:00,https://www.japantimes.co.jp/news/2009/04/25/national/farmers-stung-by-bee-shortage/
38 Chinese held over illegal entry,"Police detained 38 people they believe are illegal Chinese immigrants inside two vehicles, including a refrigerator truck, in Nagoya late Friday. They were",No Author,2003-06-22T09:00:33+09:00,https://www.japantimes.co.jp/news/2003/06/22/national/38-chinese-held-over-illegal-entry/
UNHCR chief pitches third-country resettlement,"Japan is notorious for accepting very few refugees, despite making a significant financial contribution to the office of the U.N. High Commissioner for Ref",Kaho Shimizu,2007-11-29T09:01:33+09:00,https://www.japantimes.co.jp/news/2007/11/29/national/unhcr-chief-pitches-third-country-resettlement/
New regional leaders face myriad challenges,"What Japan needs the most as it emerges from the Lower House election is a more stable political leadership, after having six prime ministers in as many ye",Takashi Kitazume,2012-12-16T09:01:09+09:00,https://www.japantimes.co.jp/news/2012/12/16/business/new-regional-leaders-face-myriad-challenges/
Japan defense plan calls for aircraft carriers at sea and vigilance in space and cyberspace,"The latest guidelines, which call for the modification of helicopter carriers so they can launch F-35B fighter jets, were adopted amid concerns over China’s expanding military activities.",No Author,2018-12-18T17:36:53+09:00,https://www.japantimes.co.jp/news/2018/12/18/national/japan-eyes-aircraft-carrier-deployment-cyberdefense-boost-10-years/
Dozing train driver creates a nightmare,The transport ministry said Thursday it is considering administrative penalties against West Japan Railway Co. over an incident in which a driver fell asle,No Author,2003-02-28T09:00:41+09:00,https://www.japantimes.co.jp/news/2003/02/28/national/dozing-train-driver-creates-a-nightmare/
"Pope venerates Shroud of Turin, tells how refugees' plight 'makes one cry'","Pope Francis said on Sunday the mistreatment of migrants escaping war and injustice ""makes one cry"" as he visited the northern Italian city of Turin, stopp",No Author,2015-06-22T08:43:32+09:00,https://www.japantimes.co.jp/news/2015/06/22/world/social-issues-world/pope-venerates-shroud-turin-tells-refugees-plight-makes-one-cry/
Long honeymoon over for Hashimoto,"OSAKA — Three years into his first term, Osaka Gov. Toru Hashimoto continues to enjoy some of the highest ratings of any politician, with media polls",Eric Johnston,2011-02-12T09:05:52+09:00,https://www.japantimes.co.jp/news/2011/02/12/national/long-honeymoon-over-for-hashimoto/
July 'economy watcher' sentiment falls to 3-year low amid bad weather,Business sentiment among workers with jobs sensitive to economic trends fell to the lowest level in more than three years in July amid sluggish consumer sp,No Author,2019-08-08T22:56:46+09:00,https://www.japantimes.co.jp/news/2019/08/08/business/economy-business/july-economy-watcher-sentiment-falls-3-year-low-amid-bad-weather/
U.K.-France standoff near Jersey shows how Brexit fish fight isn't over,"Jersey, a self-governing British crown dependency near France that relies on Britain for its defense, has become ensnared in fraught cross-Channel relations.",Joe Mayes,2021-05-10T09:57:06+09:00,https://www.japantimes.co.jp/news/2021/05/10/business/brexit-jersey-fishing-standoff/
"Tokyo's daily reported COVID-19 cases again dip below 100, with 47 on Wednesday","The Tokyo Metropolitan Government confirmed a smaller number of new COVID-19 infections on Wednesday, but there were few signs of relief as the central gov",,2020-04-29T20:50:41+09:00,https://www.japantimes.co.jp/news/2020/04/29/national/tokyo-coronavirus-cases-47/
Activists storm into Maltese prime minister's office building,Activists barged into the building that houses the office of Malta's prime minister early Monday to demand Joseph Muscat's immediate resignation amid an in,No Author,2019-12-09T19:34:43+09:00,https://www.japantimes.co.jp/news/2019/12/09/world/activists-storm-maltese-prime-ministers-office-building/
Warming trend: 'Wacky' weather makes Arctic warmer than parts of Europe,"A freak warming around the North Pole is sending a blast of Arctic cold over Europe in a sign of ""wacky"" weather that may happen more often with man-made g",No Author,2018-02-27T09:31:27+09:00,https://www.japantimes.co.jp/news/2018/02/27/world/science-health-world/warming-trend-wacky-weather-makes-arctic-warmer-parts-europe/
Former top Chinese planning official with ties to Japan gets life sentence in corruption case,The former deputy head of China's top planning agency was jailed for life Wednesday over a bribery scandal that exposed graft at the highest levels of Chin,No Author,2014-12-10T15:07:02+09:00,https://www.japantimes.co.jp/news/2014/12/10/asia-pacific/crime-legal-asia-pacific/former-top-chinese-planning-official-with-ties-to-japan-gets-life-sentence-in-corruption-case/
Relatives gather to mark anniversary of 1985 JAL disaster,"Family members of those who died in the worst single-plane accident ever gather on the mountain in Gunma where JAL Flight 123 crashed 32 years ago, killing 520.",No Author,2017-08-12T22:48:24+09:00,https://www.japantimes.co.jp/news/2017/08/12/national/relatives-gather-mark-anniversary-1985-jal-disaster/
PlayStation 4 to get jump in U.S.,"Sony Corp. will start selling the PlayStation 4 in North America on Nov. 15, moving to obtain an early advantage in the largest video game market against M",No Author,2013-08-21T21:53:57+09:00,https://www.japantimes.co.jp/news/2013/08/21/business/corporate-business/playstation-4-to-get-jump-in-u-s/
NPO tax status threatened by Diet split,"With the opposition camp trying to veto all budget-related bills in the divided Diet, the fate of legislation proposed by the Democratic Party of Japan-led",Setsuko Kamiya,2011-02-22T09:00:54+09:00,https://www.japantimes.co.jp/news/2011/02/22/reference/npo-tax-status-threatened-by-diet-split/
Prince Hisahito attends entrance ceremony as he begins high school studies,"The ceremony, held at the gymnasium of the school in Tokyo's Bunkyo Ward, was also attended by his parents, Crown Prince Akishino and Crown Princess Kiko.",No Author,2022-04-09T16:08:48+09:00,https://www.japantimes.co.jp/news/2022/04/09/national/prince-hisahito-high-school-entrance/
"Tokyo's new daily COVID case count falls below 10,000 for first time since Jan. 24","By prefecture, Tokyo had the highest number of COVID-19 cases in the past week, followed by Osaka, Kanagawa, Aichi and Saitama.",No Author,2022-02-21T18:21:03+09:00,https://www.japantimes.co.jp/news/2022/02/21/national/tokyo-covid-daily-cases/
Encouraging studying abroad,"With heightened interest among Japanese students and researchers aiming to study in Europe in recent years, the Delegation of the European Union to Japan w",Mami Maruko,2015-05-12T00:01:25+09:00,https://www.japantimes.co.jp/news/2015/05/12/world/encouraging-studying-abroad/
Education ministry probes entrance exams after Tokyo Medical University unfairly excluded women,The education ministry on Friday began a probe into entrance exams at university medical departments after Tokyo Medical University admitted to unfairly lo,No Author,2018-08-10T17:52:19+09:00,https://www.japantimes.co.jp/news/2018/08/10/national/education-ministry-probes-entrance-exams-tokyo-medical-university-unfairly-excluded-women/
'You almost forget you are talking to a monarch': U.K. scientists recall chats with Japan's biologist Emperor,"Academics who have interacted with Emperor Akihito, a keen marine biologist, during his visits to Britain have paid tribute to the monarch and offered warm",No Author,2019-04-19T13:35:39+09:00,https://www.japantimes.co.jp/news/2019/04/19/national/almost-forget-talking-monarch-u-k-scientists-recall-chats-japans-biologist-emperor/
"Retaliation 'coming' against Zionists, Hezbollah leader warns Israel over militant's Syria airstrike death","The leader of Lebanon's Hezbollah group said on Sunday that Israel miscalculated by killing prominent militant Samir Qantar in Syria last week, saying that",No Author,2015-12-28T11:04:05+09:00,https://www.japantimes.co.jp/news/2015/12/28/world/retaliation-coming-zionists-hezbollah-leader-warns-israel-militants-syria-airstrike-death/
Japan crime victims' support group sees revival after four years,"The new group, headed by lawyer Isao Okamura, 92, who founded the disbanded association, declared that it will urge the government to establish an agency for victims of crime.",No Author,2022-03-27T14:46:02+09:00,https://www.japantimes.co.jp/news/2022/03/27/national/crime-legal/crime-group-reestablished/
Radioactive water leaks at Genkai,Kyushu Electric Power Co. said Saturday that 1.8 tons of radioactive water leaked in the purification system of an idled reactor at the Genkai power plant,No Author,2011-12-11T09:00:24+09:00,https://www.japantimes.co.jp/news/2011/12/11/national/radioactive-water-leaks-at-genkai/
Reflationist and banker nominated to replace Bank of Japan Policy Board dissenters,The Abe government on Tuesday nominated banker Hitoshi Suzuki and economist Goshi Kataoka to the Bank of Japan Policy Board to replace two members who have,No Author,2017-04-18T15:21:57+09:00,https://www.japantimes.co.jp/news/2017/04/18/business/reflationist-banker-nominated-replace-bank-japan-policy-board-dissenters/
"Asian nations reconfirm cooperation on sandstorm, air pollution problems","BEIJING (Kyodo) The environment ministers of China, Japan and South Korea agreed Sunday to continue joint research and cooperation to tackle the region's s",No Author,2009-06-15T09:04:57+09:00,https://www.japantimes.co.jp/news/2009/06/15/national/asian-nations-reconfirm-cooperation-on-sandstorm-air-pollution-problems/
Uranium mining stocks jump as Japan clears way to reactors restart,Uranium prices and producers' shares soared after Japan cleared the way for restart of the first of the nuclear reactors shut after the March 2011 earthqua,No Author,2014-11-08T14:00:06+09:00,https://www.japantimes.co.jp/news/2014/11/08/business/uranium-mining-stocks-jump-as-japan-clears-way-to-reactors-restart/
Japan's Aso pushes back against U.S. pressure for bilateral trade deal,Japan has less room to compromise with the United States under a bilateral trade deal than under a multilateral agreement like the Trans-Pacific Partnershi,No Author,2017-04-20T16:28:02+09:00,https://www.japantimes.co.jp/news/2017/04/20/business/japans-aso-pushes-back-u-s-pressure-bilateral-trade-deal/
Japan's ruling LDP to decide date of leadership election on Aug. 26,"It had been anticipated that Suga would first lead his party to a victory in a snap election, paving the way for his re-election as LDP leader after.",,2021-08-04T16:38:22+09:00,https://www.japantimes.co.jp/news/2021/08/04/national/politics-diplomacy/suga-ldp-leadership-2021-lower-house-election/
"In first since 2012, Bank of Japan went a month without buying ETFs",The last time that the BOJ did not make any ETF purchases for a whole month was in December 2012.,,2021-06-02T12:17:13+09:00,https://www.japantimes.co.jp/news/2021/06/02/business/boj-no-etf/
Japan eyes loosening restrictions on wind power to boost output,"The government is set to loosen restrictions on building wind power plants in Japan to boost the introduction of the renewable energy, sources familiar wit",No Author,2018-08-30T17:34:21+09:00,https://www.japantimes.co.jp/news/2018/08/30/business/japan-eyes-loosening-restrictions-wind-power-boost-output/
"Reactor restarts could be 'best option' for Japan to ride out energy shortages, senior LDP lawmaker says","Joining a U.S.-led import embargo on Russian oil would hit Japan hard, but nuclear energy could help ease any blow, former Defense Minister Itsunori Onodera said.",Tim Kelly,2022-03-08T15:32:27+09:00,https://www.japantimes.co.jp/news/2022/03/08/national/restart-nuclear-reactors-ldp-lawmaker/
Japanese knotweed scourge: British and Kyushu scientists identify key to tackling plant invasion,"Scientists in Britain may have finally found the answer to the perennial menace of Japanese knotweed, although it has come too late for one unfortunate pen",Imogen Pullan,2017-09-29T13:22:19+09:00,https://www.japantimes.co.jp/news/2017/09/29/national/science-health/japanese-knotweed-scourge-british-kyushu-scientists-identify-key-tackling-plant-invasion/
"Hitachi pulls plug on U.K. plant due to investment shortfall, in latest blow for Japan's nuclear export ambitions",The Hitachi Ltd. board decided Thursday to suspend a plan to build two nuclear reactors in the U.K. after facing difficulties in finding investors to help,No Author,2019-01-17T18:52:03+09:00,https://www.japantimes.co.jp/news/2019/01/17/business/corporate-business/hitachi-decides-halt-u-k-nuclear-project-due-investment-shortfall/
Focus: Hong Kong's students tell Xi they don't want a revolution,Hong Kong's student protesters told Chinese President Xi Jinping that they don't want a revolution and their civil disobedience was triggered by the city's,Vinicy Chan,2014-10-12T14:45:11+09:00,https://www.japantimes.co.jp/news/2014/10/12/asia-pacific/politics-diplomacy-asia-pacific/focus-hong-kongs-students-tell-xi-they-dont-want-a-revolution/
Japan firms want to see faster progress on tourism reopening,"Only a limited number of tourists are currently allowed into Japan, and the government has not yet indicated when the country will start accepting all tourists from overseas.",No Author,2022-05-24T13:01:57+09:00,https://www.japantimes.co.jp/news/2022/05/24/business/economy-business/businesspeople-tourism-covid-controls/
Trump will press Putin on election meddling denials: John Bolton,U.S. President Donald Trump will press Russian leader Vladimir Putin on Moscow's denial of meddling in the 2016 presidential election when the two leaders,No Author,2018-07-02T10:47:13+09:00,https://www.japantimes.co.jp/news/2018/07/02/world/politics-diplomacy-world/trump-will-press-putin-election-meddling-denials-john-bolton/
"Taxonomist catalogs Myanmar's flora for preservation, prosperity","Kazumi Fujikawa is scouring a nature-rich mountain range in Myanmar. Her mission, to find, identify and classify its flora, is central to the nation's futu",Yuzo Suwa,2015-09-18T13:46:44+09:00,https://www.japantimes.co.jp/news/2015/09/18/national/science-health/taxonomist-catalogs-myanmars-flora-preservation-prosperity/
Japan Inc. seeks to recover influence in Brazil as China looms,"In the 1950s, Japan helped Brazil establish industries such as steelmaking and initiated key purchases of Brazilian iron ore. Now the Asian nation is seeki",No Author,2014-08-04T15:13:24+09:00,https://www.japantimes.co.jp/news/2014/08/04/business/japan-inc-seeks-to-recovery-influence-in-brazil-as-china-looms/
Shirakawa signals stimulus boost,Bank of Japan Gov. Masaaki Shirakawa signaled the central bank's preparedness to bolster stimulus should Europe's deepening sovereign-debt crisis pose a la,No Author,2011-11-29T09:00:00+09:00,https://www.japantimes.co.jp/news/2011/11/29/business/shirakawa-signals-stimulus-boost/
Vacationing Abe has a laugh with a posse of past prime ministers,"As he grapples with mounting challenges both at home and abroad, it has become increasingly uncommon to see Prime Minister Shinzo Abe crack a smile in publ",Tomohiro Osaki,2017-08-24T17:25:38+09:00,https://www.japantimes.co.jp/news/2017/08/24/national/politics-diplomacy/vacationing-abe-has-laugh-posse-past-prime-ministers/
French unions take to streets in make-or-break pension protest,"French trade unions disrupted rail services, cut power output and brought demonstrators onto the streets in cities across France on Thursday in a make-or-b",No Author,2020-01-10T03:07:36+09:00,https://www.japantimes.co.jp/news/2020/01/10/business/economy-business/french-unions-take-streets-make-break-pension-protest/
Serbian diplomatic officer expresses hope for better relations with Japan,"Nenad Glisic, charge d'affaires at the Serbian Embassy since September, expressed hope of strengthening his nation's relations with Japan, whose ties start",Mami Maruko,2013-12-02T21:00:05+09:00,https://www.japantimes.co.jp/news/2013/12/02/national/serbian-diplomatic-officer-expresses-hope-for-better-relations-with-japan/
"Nissan to retrench further in new plan to focus on U.S., Japan and China","The carmaker will pull back from Europe and elsewhere to focus on the United States, China and Japan under a plan that represents a new strategic direction.",Norihiko Shirouzu,2020-05-05T12:00:13+09:00,https://www.japantimes.co.jp/news/2020/05/05/business/nissan-us-japan-china/
Germany leans on 'classical industries' to survive modern crisis,"Germany's economy has bottomed out and is set for modest growth in 2010, although unemployment could rise without a quick recovery in the global economy, j",Takashi Kitazume,2009-12-21T09:01:36+09:00,https://www.japantimes.co.jp/news/2009/12/21/business/germany-leans-on-classical-industries-to-survive-modern-crisis/
Olympus seeks deals and redemption after 2011 scandal,"Five years ago, Olympus Corp. was caught up in the oddest of corporate scandals. Its then-CEO, Michael Woodford, uncovered an accounting scandal at the com",Takashi Amano,2016-07-21T14:45:22+09:00,https://www.japantimes.co.jp/news/2016/07/21/business/corporate-business/olympus-seeks-deals-redemption-2011-scandal/
"Once an ally, Trump now tells 'Wacky Nut Job' Ann Coulter he's stopping 'invasion' at Mexico border","President Donald Trump said he's ""stopping an invasion"" of the U.S. in a pair of tweets directed at conservative commentator Ann Coulter, whose criticism r",No Author,2019-03-11T07:24:37+09:00,https://www.japantimes.co.jp/news/2019/03/11/world/politics-diplomacy-world/ally-trump-now-tells-wacky-nut-job-ann-coulter-hes-stopping-invasion-mexico-border/
Trump warns of riots if denied Republican presidential nomination,U.S. Republican front-runner Donald Trump warned on Wednesday of riots if he is denied the party's presidential nomination after a string of primary electi,No Author,2016-03-16T22:20:01+09:00,https://www.japantimes.co.jp/news/2016/03/16/world/politics-diplomacy-world/trump-warns-of-riots-if-denied-republican-presidential-nomination/
Former Maruhachi chairman held over stock manipulation,"Prosecutors arrested former Maruhachi Securities Co. Chairman Norio Yoshida and two other people Wednesday on charges of manipulating stock prices, investi",No Author,2008-02-14T09:00:31+09:00,https://www.japantimes.co.jp/news/2008/02/14/national/former-maruhachi-chairman-held-over-stock-manipulation/
Ex-finance official Oba lobbies for global credit-tightening action,"The United States and other major economies should consider tightening credit to subdue growing inflationary pressure, Tomomitsu Oba, former vice minister",No Author,2008-07-03T09:00:28+09:00,https://www.japantimes.co.jp/news/2008/07/03/business/ex-finance-official-oba-lobbies-for-global-credit-tightening-action/
Effort afoot to end postwar copyright protection period,Moves are under way to annul an obligation imposed on Japan to honor the copyright period for foreign books and other materials beyond the fixed 50-year sp,Toshihide Nakashima,2007-10-10T09:00:56+09:00,https://www.japantimes.co.jp/news/2007/10/10/national/effort-afoot-to-end-postwar-copyright-protection-period/
Shimane mascot boasts rice paddy art,"While there are many ""yuru-kyara"" mascots created to promote prefectures and municipalities nationwide, the one for Shimane Prefecture has grabbed public a",No Author,2014-08-20T07:19:26+09:00,https://www.japantimes.co.jp/news/2014/08/20/national/shimane-mascot-boasts-rice-paddy-art/
Candidates Elizabeth Warren and Bernie Sanders try to move past feud as early voters sound alarm,U.S. Sens. Elizabeth Warren and Bernie Sanders attempted over the weekend to tamp down a weeklong disagreement over whether Sanders told Warren in a 2018 p,Amanda Becker,2020-01-20T07:13:23+09:00,https://www.japantimes.co.jp/news/2020/01/20/world/politics-diplomacy-world/candidates-elizabeth-warren-bernie-sanders-try-move-past-feud-early-voters-sound-alarm/
Consumers still cold to U.S. beef,"Consumers are far from convinced that U.S. beef is safe, despite government efforts to ease public concerns through 10 nationwide public hearings on the is",Yumi Wijers-Hasegawa,2006-06-16T09:01:07+09:00,https://www.japantimes.co.jp/news/2006/06/16/business/consumers-still-cold-to-u-s-beef/
Texas woman and her Chewbacca mask go viral,A Texas woman found fame this week after filming a Facebook Live video of herself in an electronic Chewbacca mask that racked up over 50 million views in l,No Author,2016-05-21T12:47:31+09:00,https://www.japantimes.co.jp/news/2016/05/21/world/offbeat-world/texas-woman-chewbacca-mask-go-viral/
"In hot water, bathroom fittings firm Lixil hires outsider to fix pipes","Early last year, big bets started to go wrong for a Japanese giant of toilets and faucets. Founded in a five-firm merger, fattened by a spree of global acq",Tom Redmond,2016-09-20T16:00:23+09:00,https://www.japantimes.co.jp/news/2016/09/20/business/corporate-business/hot-water-bathroom-fittings-firm-lixil-hires-outsider-fix-pipes/
Japanese man arrested for alleged spying in China,"A Japanese man has been arrested for alleged espionage in the northeastern Chinese port city of Dalian, the Japanese government said Tuesday. The man was d",No Author,2017-09-19T21:48:12+09:00,https://www.japantimes.co.jp/news/2017/09/19/national/japanese-man-arrested-alleged-spying-china/
"Trump wooing Democrats with Dreamer, tax-the-rich overtures as GOP allies in Congress fail to deliver","Fresh off striking a budget deal with Democrats, Donald Trump is toning down his rhetoric and looking to cut deals on such American hot-button issues as im",No Author,2017-09-14T11:22:20+09:00,https://www.japantimes.co.jp/news/2017/09/14/world/politics-diplomacy-world/trump-wooing-democrats-dreamer-tax-rich-overtures-gop-allies-congress-fail-deliver/
'All our dreams are gone': Desperation deepens for Syrians as conflict intensifies,"At a maternity hospital in northwest Syria, an alarm flashes at the main entrance to alert staff. It's not patients en route to the hospital. It's warplane",Dominic Evans,2020-03-03T11:38:57+09:00,https://www.japantimes.co.jp/news/2020/03/03/world/syria-civil-war/
"Japan's regional universities innovate to survive amid depopulation, Tokyo draw","One day in mid-May, Benjamin Peters, vice president of a university in Miyazaki Prefecture, asked some students in English to explain the differences in th",No Author,2017-06-27T14:19:39+09:00,https://www.japantimes.co.jp/news/2017/06/27/national/japans-regional-universities-innovate-survive-amid-depopulation-tokyo-draw/
"Fifth delay announced for Japan's MRJ jet, raising concerns about new sales",Mitsubishi Heavy Industries Ltd. puts off handing over its passenger jet and announces a 30 percent jump in development costs.,No Author,2017-01-23T21:00:25+09:00,https://www.japantimes.co.jp/news/2017/01/23/business/fifth-delay-announced-japans-mrj-jet-raising-concerns-new-sales/
"Amid Korea tensions, U.S. says fewer troops will take part in war games with South","The U.S. will kick off its annual joint military exercises with South Korea on Monday, but this year's drills will involve far fewer American troops than l",Jesse Johnson,2017-08-19T15:32:49+09:00,https://www.japantimes.co.jp/news/2017/08/19/asia-pacific/amid-korea-tensions-u-s-says-fewer-troops-will-take-part-war-games-south/
"Trump confirms he will continue to work with Abe, after receiving praise from Tokyo over midterm election efforts","In telephone talks Friday, Prime Minister Shinzo Abe praised U.S. President Donald Trump's efforts in the midterm elections in which the U.S. leader's Repu",No Author,2018-11-09T10:13:01+09:00,https://www.japantimes.co.jp/news/2018/11/09/national/politics-diplomacy/abe-trump-hold-phone-talks-trade-north-korea-source/
Drugs running out and surgeries canceled as Sri Lanka's health system buckles,"Under the weight of the island nation's worst economic crisis, the health care system is close to collapse.",Devjyot Ghoshal,2022-04-13T15:53:23+09:00,https://www.japantimes.co.jp/news/2022/04/13/asia-pacific/sri-lanka-health-care/
Tokyo traffic reduction falls far short of target in 2020 Games test,"Last week’s test to control traffic volume on the Tokyo Metropolitan Expressway during the 2020 Olympic Games achieved a reduction far smaller than the targeted 30 percent, the land ministry says.",No Author,2019-07-28T13:24:50+09:00,https://www.japantimes.co.jp/news/2019/07/28/national/tokyo-traffic-reduction-falls-far-short-target-2020-games-test/
"As Olympians vied for medals, Japanese firms also had time to shine","It may not have been as obvious as Japanese athletes grabbing gold, silver and bronze for their performances at last month's Rio Olympics, but Japanese com",No Author,2016-09-02T13:46:44+09:00,https://www.japantimes.co.jp/news/2016/09/02/business/olympians-vied-medals-japanese-firms-also-time-shine/
Sophia University student's camera found on Taiwan beach after being lost at sea for two years,The owner of a camera lost at sea for over two years — which turned up on a beach in Taiwan this week — has been identified as a university student in Toky,Ko Shu-Ling,2018-03-29T15:21:08+09:00,https://www.japantimes.co.jp/news/2018/03/29/national/sophia-university-students-camera-found-taiwan-beach-lost-sea-two-years/
"Despite Trump order, border child separations could go on, legal experts say",The much-vilified U.S. policy of separating children from parents who illegally cross the U.S.-Mexico border could continue under certain circumstances bec,No Author,2018-06-22T13:30:44+09:00,https://www.japantimes.co.jp/news/2018/06/22/world/despite-trump-order-border-child-separations-go-legal-experts-say/
73-year-old man completes 30-km swim from Honshu to Hokkaido,"A 73-year-old man successfully completed a 30-km swim Wednesday between Honshu and Hokkaido, making him the oldest swimmer to achieve the feat. Toshio Tomi",No Author,2016-09-07T19:39:42+09:00,https://www.japantimes.co.jp/news/2016/09/07/national/73-year-old-man-completes-30-km-swim-honshu-hokkaido/
Job market continues to shrink,The labor market continued to tighten in January as more people gave up on finding work and the ratio of job offers to job seekers hit its lowest level in,No Author,2009-02-28T09:01:47+09:00,https://www.japantimes.co.jp/news/2009/02/28/business/job-market-continues-to-shrink/
